"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"64","epithelial to mesenchymal transition (GO:0001837)","2/47",0.0162999500765206,0.170522477079025,0,0,10.9037037037037,44.8861128918177,"HEY1;S100A4"
"65","regulation of protein metabolic process (GO:0051246)","2/48",0.0169633510347037,0.170522477079025,0,0,10.666129898014,43.4826126463062,"WFS1;LTBP4"
"66","regulation of ERK1 and ERK2 cascade (GO:0070372)","4/238",0.017282215920186,0.170522477079025,0,0,4.25900681596884,17.2833788280678,"NDRG4;CCL5;XCL1;FGFR4"
"67","regulation of smooth muscle cell proliferation (GO:0048660)","2/49",0.017638116440071,0.170522477079025,0,0,10.4386656159706,42.1481272109397,"NDRG4;CCL5"
"68","cellular calcium ion homeostasis (GO:0006874)","3/136",0.0190341663736925,0.170522477079025,0,0,5.5781954887218,22.0981312325695,"TMEM178A;WFS1;CCL5"
"69","bicellular tight junction assembly (GO:0070830)","2/53",0.020448765207275,0.170522477079025,0,0,9.61801016702977,37.4124512201099,"RAMP2;PECAM1"
"70","ethanolamine-containing compound metabolic process (GO:0042439)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"GDPD3"
"71","positive regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000563)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"XCL1"
"72","antifungal humoral response (GO:0019732)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"RARRES2"
"73","regulation of T-helper 1 cell cytokine production (GO:2000554)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"XCL1"
"74","regulation of type B pancreatic cell apoptotic process (GO:2000674)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"WFS1"
"75","cardiac muscle cell proliferation (GO:0060038)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"NDRG4"
"76","negative regulation of organ growth (GO:0046621)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"SLC6A4"
"77","serotonin transport (GO:0006837)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"SLC6A4"
"78","serotonin uptake (GO:0051610)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"SLC6A4"
"79","striated muscle cell proliferation (GO:0014855)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"NDRG4"
"80","membrane raft distribution (GO:0031580)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"MAL"
"81","positive regulation of T-helper 1 cell cytokine production (GO:2000556)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"XCL1"
"82","trivalent inorganic anion homeostasis (GO:0072506)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"FGFR4"
"83","monocyte extravasation (GO:0035696)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"PECAM1"
"84","N-acylethanolamine metabolic process (GO:0070291)","1/5",0.0205803757988252,0.170522477079025,0,0,60.7103658536585,235.763684338333,"GDPD3"
"85","positive regulation of phosphorylation (GO:0042327)","4/253",0.021102273266395,0.170522477079025,0,0,3.99938996492298,15.431144282449,"CCL5;RARRES2;PECAM1;FGFR4"
"86","regulation of proteolysis (GO:0030162)","2/54",0.0211788154581872,0.170522477079025,0,0,9.43257359924027,36.3602495644925,"LTBP4;FGFR4"
"87","striated muscle contraction (GO:0006941)","2/54",0.0211788154581872,0.170522477079025,0,0,9.43257359924027,36.3602495644925,"TNNC1;SCN4B"
"88","positive regulation of macromolecule metabolic process (GO:0010604)","5/384",0.021802499940916,0.170522477079025,0,0,3.30458020431635,12.6424337385798,"DLL4;RAMP2;HEY1;WFS1;FGFR4"
"89","chemokine-mediated signaling pathway (GO:0070098)","2/56",0.0226710782776642,0.170522477079025,0,0,9.08230452674897,34.3916469551189,"CCL5;XCL1"
"90","tight junction assembly (GO:0120192)","2/56",0.0226710782776642,0.170522477079025,0,0,9.08230452674897,34.3916469551189,"RAMP2;PECAM1"
"91","renal system development (GO:0072001)","2/57",0.0234330923991062,0.170522477079025,0,0,8.91672278338945,33.4698645910279,"FOXF1;WFS1"
"92","negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903588)","1/6",0.0246459677840751,0.170522477079025,0,0,48.5658536585366,179.846251021588,"DLL4"
"93","amylin receptor signaling pathway (GO:0097647)","1/6",0.0246459677840751,0.170522477079025,0,0,48.5658536585366,179.846251021588,"RAMP2"
"94","positive regulation of cell-cell adhesion mediated by integrin (GO:0033634)","1/6",0.0246459677840751,0.170522477079025,0,0,48.5658536585366,179.846251021588,"CCL5"
"95","glomerulus vasculature development (GO:0072012)","1/6",0.0246459677840751,0.170522477079025,0,0,48.5658536585366,179.846251021588,"PECAM1"
"96","growth hormone secretion (GO:0030252)","1/6",0.0246459677840751,0.170522477079025,0,0,48.5658536585366,179.846251021588,"LTBP4"
"97","spinal cord dorsal/ventral patterning (GO:0021513)","1/6",0.0246459677840751,0.170522477079025,0,0,48.5658536585366,179.846251021588,"DLL4"
"98","positive regulation of plasminogen activation (GO:0010756)","1/6",0.0246459677840751,0.170522477079025,0,0,48.5658536585366,179.846251021588,"CLEC3B"
"99","neutrophil extravasation (GO:0072672)","1/6",0.0246459677840751,0.170522477079025,0,0,48.5658536585366,179.846251021588,"PECAM1"
"100","embryonic hindlimb morphogenesis (GO:0035116)","1/6",0.0246459677840751,0.170522477079025,0,0,48.5658536585366,179.846251021588,"TBX4"
"101","endoplasmic reticulum localization (GO:0051643)","1/6",0.0246459677840751,0.170522477079025,0,0,48.5658536585366,179.846251021588,"GRAMD2A"
"102","apical junction assembly (GO:0043297)","2/60",0.0257814879353943,0.170522477079025,0,0,8.45423584504044,30.9264280254308,"RAMP2;PECAM1"
"103","response to organic cyclic compound (GO:0014070)","2/60",0.0257814879353943,0.170522477079025,0,0,8.45423584504044,30.9264280254308,"CCL5;FGFR4"
"104","cellular response to chemokine (GO:1990869)","2/60",0.0257814879353943,0.170522477079025,0,0,8.45423584504044,30.9264280254308,"CCL5;XCL1"
"105","Notch signaling pathway (GO:0007219)","2/60",0.0257814879353943,0.170522477079025,0,0,8.45423584504044,30.9264280254308,"DLL4;HEY1"
"106","positive regulation of MAPK cascade (GO:0043410)","4/274",0.0272627203981872,0.170522477079025,0,0,3.68438818565401,13.2720323087607,"NDRG4;CCL5;XCL1;FGFR4"
"107","anterior/posterior pattern specification (GO:0009952)","2/63",0.0282213812958981,0.170522477079025,0,0,8.03723942521757,28.6742612715167,"HEY1;HOXA4"
"108","positive regulation of activation of Janus kinase activity (GO:0010536)","1/7",0.0286948873747529,0.170522477079025,0,0,40.469512195122,143.708707347481,"CCL5"
"109","atrioventricular valve formation (GO:0003190)","1/7",0.0286948873747529,0.170522477079025,0,0,40.469512195122,143.708707347481,"HEY1"
"110","AV node cell action potential (GO:0086016)","1/7",0.0286948873747529,0.170522477079025,0,0,40.469512195122,143.708707347481,"SCN4B"
"111","regulation of bile acid metabolic process (GO:1904251)","1/7",0.0286948873747529,0.170522477079025,0,0,40.469512195122,143.708707347481,"FGFR4"
"112","regulation of cardiac muscle cell membrane potential (GO:0086036)","1/7",0.0286948873747529,0.170522477079025,0,0,40.469512195122,143.708707347481,"FXYD1"
"113","calcitonin family receptor signaling pathway (GO:0097646)","1/7",0.0286948873747529,0.170522477079025,0,0,40.469512195122,143.708707347481,"RAMP2"
"114","heart trabecula formation (GO:0060347)","1/7",0.0286948873747529,0.170522477079025,0,0,40.469512195122,143.708707347481,"HEY1"
"115","hindlimb morphogenesis (GO:0035137)","1/7",0.0286948873747529,0.170522477079025,0,0,40.469512195122,143.708707347481,"TBX4"
"116","positive regulation of lymphocyte apoptotic process (GO:0070230)","1/7",0.0286948873747529,0.170522477079025,0,0,40.469512195122,143.708707347481,"CCL5"
"117","negative regulation of T cell apoptotic process (GO:0070233)","1/7",0.0286948873747529,0.170522477079025,0,0,40.469512195122,143.708707347481,"CCL5"
"118","ureter development (GO:0072189)","1/7",0.0286948873747529,0.170522477079025,0,0,40.469512195122,143.708707347481,"FOXF1"
"119","vascular associated smooth muscle cell development (GO:0097084)","1/7",0.0286948873747529,0.170522477079025,0,0,40.469512195122,143.708707347481,"RAMP2"
"120","pericardium morphogenesis (GO:0003344)","1/7",0.0286948873747529,0.170522477079025,0,0,40.469512195122,143.708707347481,"DLL4"
"121","cellular response to type I interferon (GO:0071357)","2/65",0.0298975370473904,0.170522477079025,0,0,7.78130511463845,27.3122189065098,"IFI27;IFI6"
"122","type I interferon signaling pathway (GO:0060337)","2/65",0.0298975370473904,0.170522477079025,0,0,7.78130511463845,27.3122189065098,"IFI27;IFI6"
"123","heart development (GO:0007507)","3/164",0.030866801702005,0.170522477079025,0,0,4.60155279503106,16.0045413716828,"RAMP2;NDRG4;FOXF1"
"124","adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)","3/165",0.0313467320392425,0.170522477079025,0,0,4.57291666666667,15.834388213391,"VIPR1;RAMP2;LGR5"
"125","ER overload response (GO:0006983)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"WFS1"
"126","negative regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000562)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"XCL1"
"127","amine metabolic process (GO:0009308)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"AOC3"
"128","regulation of activation of Janus kinase activity (GO:0010533)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"CCL5"
"129","regulation of CD8-positive, alpha-beta T cell proliferation (GO:2000564)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"XCL1"
"130","positive regulation of homotypic cell-cell adhesion (GO:0034112)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"CCL5"
"131","cardiac atrium development (GO:0003230)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"DLL4"
"132","cellular response to UV-B (GO:0071493)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"MFAP4"
"133","neurotransmitter receptor diffusion trapping (GO:0099628)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"CACNG4"
"134","neurotransmitter reuptake (GO:0098810)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"SLC6A4"
"135","positive regulation of T-helper 2 cell cytokine production (GO:2000553)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"XCL1"
"136","vascular associated smooth muscle cell differentiation (GO:0035886)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"RAMP2"
"137","venous blood vessel development (GO:0060841)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"FOXF1"
"138","ventricular trabecula myocardium morphogenesis (GO:0003222)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"DLL4"
"139","postsynaptic neurotransmitter receptor diffusion trapping (GO:0098970)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"CACNG4"
"140","monoamine transport (GO:0015844)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"SLC6A4"
"141","elastic fiber assembly (GO:0048251)","1/8",0.0327272017891214,0.170522477079025,0,0,34.6864111498258,118.611871734907,"MFAP4"
"142","carbohydrate homeostasis (GO:0033500)","2/70",0.0342559354942713,0.170522477079025,0,0,7.20733478576616,24.3167938975145,"WFS1;FGFR4"
"143","neutrophil chemotaxis (GO:0030593)","2/70",0.0342559354942713,0.170522477079025,0,0,7.20733478576616,24.3167938975145,"CCL5;XCL1"
"144","negative regulation of biomineralization (GO:0110150)","1/9",0.0367429780930849,0.170522477079025,0,0,30.3490853658537,100.267555390924,"HEY1"
"145","positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187)","1/9",0.0367429780930849,0.170522477079025,0,0,30.3490853658537,100.267555390924,"XCL1"
"146","regulation of T-helper 1 type immune response (GO:0002825)","1/9",0.0367429780930849,0.170522477079025,0,0,30.3490853658537,100.267555390924,"XCL1"
"147","basement membrane assembly (GO:0070831)","1/9",0.0367429780930849,0.170522477079025,0,0,30.3490853658537,100.267555390924,"RAMP2"
"148","regulation of endothelial cell differentiation (GO:0045601)","1/9",0.0367429780930849,0.170522477079025,0,0,30.3490853658537,100.267555390924,"TMEM100"
"149","ketone body biosynthetic process (GO:0046951)","1/9",0.0367429780930849,0.170522477079025,0,0,30.3490853658537,100.267555390924,"HMGCS2"
"150","negative regulation of T cell cytokine production (GO:0002725)","1/9",0.0367429780930849,0.170522477079025,0,0,30.3490853658537,100.267555390924,"XCL1"
"151","leukotriene D4 biosynthetic process (GO:1901750)","1/9",0.0367429780930849,0.170522477079025,0,0,30.3490853658537,100.267555390924,"GGTLC1"
"152","leukotriene D4 metabolic process (GO:1901748)","1/9",0.0367429780930849,0.170522477079025,0,0,30.3490853658537,100.267555390924,"GGTLC1"
"153","regulation of leukocyte mediated cytotoxicity (GO:0001910)","1/9",0.0367429780930849,0.170522477079025,0,0,30.3490853658537,100.267555390924,"DNASE1L3"
"154","mitochondrial respirasome assembly (GO:0097250)","1/9",0.0367429780930849,0.170522477079025,0,0,30.3490853658537,100.267555390924,"HIGD1B"
"155","pericardium development (GO:0060039)","1/9",0.0367429780930849,0.170522477079025,0,0,30.3490853658537,100.267555390924,"DLL4"
"156","embryonic digestive tract morphogenesis (GO:0048557)","1/9",0.0367429780930849,0.170522477079025,0,0,30.3490853658537,100.267555390924,"FOXF1"
"157","granulocyte chemotaxis (GO:0071621)","2/73",0.0369825188351183,0.170522477079025,0,0,6.90175621631021,22.7572293886089,"CCL5;XCL1"
"158","innate immune response (GO:0045087)","4/302",0.0369968920855474,0.170522477079025,0,0,3.33344660606575,10.990111343138,"MFAP4;IFI27;RARRES2;IFI6"
"159","regulated exocytosis (GO:0045055)","3/180",0.0390146544185043,0.170522477079025,0,0,4.18220338983051,13.5663064227602,"CLEC3B;RARRES2;PECAM1"
"160","adherens junction assembly (GO:0034333)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"RAMP2"
"161","regulation of store-operated calcium entry (GO:2001256)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"GRAMD2A"
"162","apical protein localization (GO:0045176)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"MAL"
"163","regulation of bile acid biosynthetic process (GO:0070857)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"FGFR4"
"164","granulocyte activation (GO:0036230)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"CCL5"
"165","regulation of cell-cell adhesion mediated by integrin (GO:0033632)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"CCL5"
"166","negative regulation of lymphocyte apoptotic process (GO:0070229)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"CCL5"
"167","response to interleukin-4 (GO:0070670)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"XCL1"
"168","positive regulation of myoblast fusion (GO:1901741)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"SCGB3A1"
"169","cellular response to interleukin-4 (GO:0071353)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"XCL1"
"170","complement activation, lectin pathway (GO:0001867)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"MFAP4"
"171","positive regulation of T cell apoptotic process (GO:0070234)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"CCL5"
"172","UV protection (GO:0009650)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"MFAP4"
"173","positive regulation of vasculogenesis (GO:2001214)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"TMEM100"
"174","regulation of organ growth (GO:0046620)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"SLC6A4"
"175","morphogenesis of an epithelial sheet (GO:0002011)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"DLL4"
"176","phosphate ion homeostasis (GO:0055062)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"FGFR4"
"177","endothelium development (GO:0003158)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"PECAM1"
"178","negative regulation of alpha-beta T cell proliferation (GO:0046642)","1/10",0.0407422831141832,0.170522477079025,0,0,26.9756097560976,86.3351376706654,"XCL1"
"179","negative regulation of transcription, DNA-templated (GO:0045892)","8/948",0.042791529942244,0.176659082946276,0,0,2.15341843971631,6.78631537574957,"DLL4;PRDX5;LBH;HEY1;IFI27;WFS1;XCL1;MYOZ1"
"180","response to interferon-gamma (GO:0034341)","2/80",0.0436542900557796,0.176659082946276,0,0,6.28015194681861,19.6660051663663,"CCL5;XCL1"
